,word,label
88466,Galen,0
88467,boatswain,0
88468,moved,0
88469,stickpin,0
88470,mutually,1
88471,pigskin,0
88472,Spillane's,1
88473,swim,0
88474,Willard,1
88475,Quoting,0
88476,furtively,0
88477,Lovett,1
88478,Secesh,0
88479,surviving,0
88480,cat's,0
88481,V-1,0
88482,pump-action,0
88483,lineup,0
88484,25-gallon,1
88485,fearlessly,1
88486,Admissions,1
88487,Swiss-born,1
88488,delimits,0
88489,TSH-treated,0
88490,flush,0
88491,forty-two,0
88492,combines,0
88493,boaters,0
88494,footman,1
88495,contaminating,0
88496,Islam's,0
88497,exchanging,0
88498,silos,0
88499,fide,0
88500,knew,0
88501,Hedison,0
88502,ivy-covered,0
88503,ultracentrifuge,0
88504,chortling,0
88505,Ito,0
88506,screenings,1
88507,turrets,1
88508,firing,0
88509,respectfully,1
88510,adolescent's,0
88511,tackles,0
88512,Salmon,0
88513,Analogously,0
88514,tainted,0
88515,fervor,0
88516,Telegraphers,0
88517,voiced,0
88518,publicly,0
88519,900-student,1
88520,manservant,0
88521,Heart-measuring,0
88522,sh-ts,0
88523,melange,0
88524,"1,107",0
88525,Over-chilling,1
88526,judiciaries,0
88527,pastoral,0
88528,gm,0
88529,Oregonians,0
88530,Mister,0
88531,Ain't,0
88532,antifundamentalist,0
88533,overwhelmingly,0
88534,cracks,0
88535,disintegrating,0
88536,573,0
88537,Fraud,0
88538,deserts,0
88539,first-rate,0
88540,coerced,0
88541,mucus,0
88542,appears,1
88543,Representatives,0
88544,247,0
88545,reappraisals,1
88546,sophistication,0
88547,addiction,1
88548,juridical,0
88549,Masonry,0
88550,lion's,0
88551,$3100,1
88552,Emanuele,0
88553,indulgences,0
88554,unsuspecting,0
88555,unheeded,1
88556,hydraulically,1
88557,cosmology,0
88558,missile,1
88559,metabolic,0
88560,neglect,0
88561,management's,0
88562,acquisitions,0
88563,poisoned,0
88564,Poussins,1
88565,outing,0
88566,theaters,0
88567,Person,0
88568,Gustavus,0
88569,refractive,0
88570,unthinkable,0
88571,Gauleiter,0
88572,Illustrated,1
88573,superhuman,0
88574,Issuing,1
88575,monogamous,0
88576,Lindsay,0
88577,2:06,0
88578,mat,0
88579,attribute,1
88580,CD,0
88581,Christian,0
88582,Burgundian,0
88583,featherbedding,1
88584,antagonistic,0
88585,Commonweal,1
88586,neuropsychiatric,0
88587,Recherche,0
88588,Stephanie,0
88589,frequency-modulation,0
88590,Purse,0
88591,whiteness,1
88592,analeptic,0
88593,vow,0
88594,judicial,0
88595,light-weight,0
88596,perfectability,0
88597,Pellegrini,1
88598,silver,0
88599,blistered,0
88600,shepherd's,0
88601,gathering,0
88602,Mighty,0
88603,Pfau,0
88604,designated,0
88605,substantiate,0
88606,iniquities,0
88607,estate,0
88608,spotty,1
88609,appreciated,1
88610,upper-level,1
88611,Dean,0
88612,admonishments,0
88613,barnyard,0
88614,featured,0
88615,sojourn,0
88616,pedal,0
88617,Obelisk,0
88618,Whatever,0
88619,co-ordinator,0
88620,Swears,0
88621,Liquor,0
88622,Respect,0
88623,baseless,1
88624,prostitutes,0
88625,barn-burner's,0
88626,Creations,0
88627,Perez,0
88628,ratable,0
88629,roughneck,0
88630,impurity,0
88631,congestive,0
88632,non-academic,0
88633,Trivia,0
88634,resort,0
88635,joined,0
88636,Complexity,0
88637,sweep,1
88638,canceled,0
88639,Loy,0
88640,insulating,0
88641,fishing,0
88642,ingestion,0
88643,chose,0
88644,Pak,0
88645,relocation,0
88646,Speer,1
88647,gloss,1
88648,electing,0
88649,Luxemburg,0
88650,abortion,0
88651,Mussett,1
88652,twirler,0
88653,companion,0
88654,series,0
88655,wartorn,0
88656,twofold,0
88657,retentiveness,1
88658,cigarettes,1
88659,NCTA,0
88660,Gary,0
88661,cling,0
88662,1956,0
88663,familiarness,1
88664,wiggling,1
88665,clubs,0
88666,Woe,0
88667,damages,0
88668,systematization,0
88669,nightmares,0
88670,Mann's,1
88671,convictions,0
88672,Active,0
88673,breathtaking,0
88674,Bernini,0
88675,Awakening,0
88676,arrogate,1
88677,Friars,0
88678,Lancaster,0
88679,sheepskin,1
88680,Commons,1
88681,courthouse,0
88682,boulders,0
88683,Cove,0
88684,generation's,0
88685,suburbanized,0
88686,desire,0
88687,Packing,0
88688,whom,0
88689,inherent,0
88690,Snodgrass,1
88691,penman,0
88692,votes,0
88693,wrinkled,0
88694,phosphorus-bridged,0
88695,china,0
88696,guarding,0
88697,obtained,0
88698,Accardo,1
88699,bovines,0
88700,SW,0
88701,intrusive,0
88702,Tic-Tac-Toe,0
88703,$120,0
88704,holier-than-thou,0
88705,yell,1
88706,home-owners,0
88707,credits,0
88708,unequally,1
88709,granted,0
88710,Loew's,0
88711,bricklaying,0
88712,Bagh,0
88713,$17.8,0
88714,velour,0
88715,106,0
88716,Consultant,0
88717,journal,0
88718,Kornevey,0
88719,thyronine,0
88720,Merger,0
88721,talker,0
88722,"1,509",0
88723,Fall,1
88724,southpaw,0
88725,conjugal,0
88726,untied,0
88727,immortal,1
88728,lengthily,0
88729,orthodontics,0
88730,undifferentiated,1
88731,Decorated,0
88732,Fate,0
88733,two-seaters,0
88734,wus,0
88735,Summary,1
88736,partnership,0
88737,Bathyrans,0
88738,Baton,0
88739,Reconstruction,0
88740,scholar,0
88741,identify,0
88742,spiraled,0
88743,bonanza,0
88744,1785,0
88745,Division,0
88746,validate,0
88747,stratosphere,0
88748,evildoers,0
88749,rare,0
88750,useable,0
88751,self-certainty,0
88752,mass-distribution,1
88753,bard,0
88754,correction,1
88755,Rabbi's,1
88756,Applications,1
88757,immunization,1
88758,CDC's,0
88759,depredations,0
88760,smelt,0
88761,convict's,0
88762,willingness,1
88763,injunctions,0
88764,awoke,0
88765,interstitial,0
88766,ambitions,0
88767,needle,1
88768,seaports,0
88769,doubting,0
88770,federal-question,0
88771,endless,1
88772,crafts,0
88773,one-act-play,0
88774,Latter-day,1
88775,delectation,0
88776,reprints,0
88777,pouted,0
88778,wise,0
88779,subtracting,0
88780,1871,0
88781,carriage,1
88782,evasive,0
88783,combatants,0
88784,pausing,0
88785,bloom,1
88786,21-inch,0
88787,Tolls,1
88788,detected,0
88789,pain,0
88790,charm,0
88791,protracted,0
88792,centenary,0
88793,tuxedoed,0
88794,hand-filed,0
88795,unplowed,0
88796,pork-barrel,1
88797,knuckle-duster,0
88798,wrists,0
88799,traders',0
88800,weatherproof,1
88801,joyride,0
88802,Greenwich-Potowomut,1
88803,component,0
88804,defection,0
88805,Mrad,0
88806,Example,0
88807,boyish,0
88808,mirrored,1
88809,Dumpty,0
88810,Turnpike,0
88811,broke,0
88812,Communism,1
88813,Hendry,0
88814,watercolorist,0
88815,Understanding,0
88816,forestall,1
88817,then,0
88818,Austrian,0
88819,underclassman,1
88820,expansive,0
88821,swam,0
88822,infusion,0
88823,effecting,1
88824,activism,0
88825,pl.,0
88826,fraternity,0
88827,superego,0
88828,radiosterilized,0
88829,glassy,1
88830,workshops,0
88831,reemerged,1
88832,Small,1
88833,accompanist,1
88834,Sylvania,0
88835,Critic,0
88836,3'',1
88837,wondrously,0
88838,tropho-,0
88839,Lew,0
88840,unpredictable,0
88841,Bantu,0
88842,repercussions,1
88843,ebb,1
88844,Bald,0
88845,throw,0
88846,solicitude,0
88847,someday,0
88848,Bauhaus,0
88849,checked,0
88850,Quelch,0
88851,divisional,0
88852,retention,0
88853,Abel,0
88854,Saud's,0
88855,carelessness,1
88856,hacked,0
88857,Dodge,0
88858,go,0
88859,College,1
88860,Commenting,1
88861,Janssen,1
88862,barbarous,0
88863,Spahn's,0
88864,affirmative,1
88865,intergovernmental,0
88866,swiftest,0
88867,creativity-oriented,0
88868,DSM,0
88869,Steam,0
88870,Object,0
88871,one-act,0
88872,validly,0
88873,Felice's,0
88874,missile's,1
88875,nucleoli,0
88876,Art,0
88877,fellows,1
88878,Tosca,0
88879,d'entretenir,0
88880,1-o,0
88881,liqueur,0
88882,moneymaking,0
88883,Dostoevsky's,0
88884,1632,0
88885,gushed,0
88886,taxing,0
88887,high-interest,0
88888,occurrences,1
88889,Bramante's,0
88890,guardian,0
88891,Missa,1
88892,expressway,1
88893,transistor,0
88894,innings,1
88895,Porter's,0
88896,Workers,0
88897,1630,0
88898,Demetrius,0
88899,Llewellyn,1
88900,nightshirt,0
88901,dispense,0
88902,Scientifique,0
88903,7026,0
88904,club,0
88905,flung,0
88906,multimillionaire,1
88907,hydrophilic,0
88908,4.5,0
88909,post-World,0
88910,Wholesome,0
88911,2705,0
88912,conferences,0
88913,Wire,0
88914,Dream,0
88915,sales-conscious,0
88916,Kelley's,1
88917,Graceful,0
88918,Hypothesizing,0
88919,Candlelight,0
88920,evinced,0
88921,castigated,0
88922,palm-studded,1
88923,apologized,0
88924,1700's,1
88925,darted,0
88926,barge,0
88927,Standard-Times,0
88928,full-grown,1
88929,Rudolph,0
88930,Swift,0
88931,hadn't,0
88932,2:05,0
88933,exclusively,0
88934,Michelangelo's,0
88935,Thynnes,1
88936,Delegates,0
88937,Runyon,0
88938,displaces,0
88939,105-degrees-F,1
88940,tremendously,0
88941,camped,0
88942,certain,0
88943,stethoscope,0
88944,clarifying,0
88945,Meditations,0
88946,decreases,0
88947,effectively,1
88948,motor,0
88949,lasts,0
88950,Vachell,1
88951,looks,1
88952,slash,0
88953,northerner,0
88954,coaching,0
88955,renditions,0
88956,wakefulness,1
88957,farthest,0
88958,victimized,0
88959,wrest,0
88960,York's,0
88961,friendliness,1
88962,strikingly,0
88963,acidulous,0
88964,Carnival,0
88965,hairy,0
88966,homefolk,0
88967,Hooker's,1
88968,downgrade,0
88969,nutritive,0
88970,Hertz,0
88971,non-algebraically,1
88972,"$3,675",0
88973,overreach,1
88974,revenue,0
88975,complaints,0
88976,Sigemund,0
88977,imperfections,0
88978,clique,0
88979,IND,0
88980,foregoing,0
88981,admissible,1
88982,yesterday's,0
88983,philosophized,0
88984,comprised,0
88985,provision,0
88986,cooked,1
88987,mackinaw,0
88988,Whelan,0
88989,rinsing,0
88990,1640,0
88991,Alienus,0
88992,past,0
88993,Ted,0
88994,1597/8,0
88995,heade,0
88996,calumniated,0
88997,Plus-one,0
88998,regretted,1
88999,cooperative,1
89000,Rex,0
89001,cutter,1
89002,discontinue,0
89003,Thaddeus,1
89004,protesting,0
89005,Mussorgsky's,1
89006,behaviorally,1
89007,festival,0
89008,anacondas,0
89009,Show,0
89010,Commonly,1
89011,Coventry,0
89012,C-plane,0
89013,physiologic,0
89014,deaf,0
89015,twisty,0
89016,quarter-to-quarter,0
89017,skylarking,0
89018,timbered,0
89019,objectiveness,1
89020,contender,0
89021,Guideposts',0
89022,Walk,0
89023,counterbalancing,0
89024,Herzog,0
89025,gifted,0
89026,Alexeyeva,0
89027,Zworykin,0
89028,fluids,0
89029,salve,0
89030,contrary-to-reality,0
89031,Pius,0
89032,chemists,0
89033,shovel,0
89034,Syndicate,0
89035,non-authoritative,0
89036,upper-lower,1
89037,moi,0
89038,direct-sum,0
89039,proceeded,1
89040,Fairmount,0
89041,Intercollegiate,1
89042,luncheon-table,0
89043,Caucusing,0
89044,Auschwitz,0
89045,kennings,1
89046,unmagnified,0
89047,65-degrees,1
89048,Recently,0
89049,half-life,0
89050,selected,0
89051,Bluntly,0
89052,rooftops,1
89053,wetly,0
89054,Childhood,1
89055,pleasures,0
89056,5-7,0
89057,lung,0
89058,suitability,0
89059,reproaches,0
89060,Sober,0
89061,pollen-and-nectar,1
89062,Written,1
89063,tenor,0
89064,foamed-core,0
89065,finest,0
89066,Lagerlof,0
89067,wards,0
89068,preached,0
89069,Manchester,0
89070,expounding,0
89071,fidelity,0
89072,ring-around-a-rosy,0
89073,Sixty-five,0
89074,Pike's,0
89075,drip-,0
89076,cheated,0
89077,1748,0
89078,Stoll,1
89079,Marina,0
89080,pardoned,0
89081,Domina,0
89082,Chromatography,0
89083,market-place,0
89084,Marty,0
89085,Jewishness,1
89086,Chase,0
89087,Prince's,0
89088,Pontissara,1
89089,Armide,0
89090,Broadway,0
89091,ventilation,0
89092,Flemings,0
89093,synthesizes,0
89094,churned,0
89095,liners,0
89096,reflex,0
89097,fails,0
89098,conspired,0
89099,Solesmes,0
89100,chapels,0
89101,Correction,1
89102,Simplex,0
89103,mangled,0
89104,waited,0
89105,hoof,1
89106,put,0
89107,Didi,0
89108,tycoon,1
89109,1780,0
89110,1940,0
89111,incisiveness,1
89112,necklaces,0
89113,catalyst,0
89114,Mimi,0
89115,compulsions,0
89116,poets,0
89117,English,0
89118,neighborhoods,1
89119,fussy,1
89120,bespeaks,0
89121,doorbell,1
89122,candy,0
89123,676,0
89124,wasteful,0
89125,Double,0
89126,unlimited,0
89127,Science,0
89128,twigged,1
89129,designing,0
89130,deceit's,0
89131,Soviets,0
89132,Ruth,0
89133,rightly,0
89134,untrue,0
89135,diagonal,0
89136,persuasions,0
89137,gold,0
89138,Landis,0
89139,dismissing,1
89140,Territories,1
89141,Elegance,0
89142,redeem,1
89143,beget,0
89144,Eliminate,0
89145,Lebanese,0
89146,Moses,0
89147,diminution,0
89148,circuitous,0
89149,Guttman-type,1
89150,pill,1
89151,too-simple-to-be-true,1
89152,skates,0
89153,Menshikov,0
89154,stream-of-consciousness,1
89155,480,0
89156,guides,0
89157,big-chested,0
89158,Alsing,0
89159,Connections,1
89160,influences,0
89161,Marinas,0
89162,Muscovy,0
89163,barometric,0
89164,lowering,0
89165,future-day,0
89166,glycerolized,0
89167,now-misplaced,0
89168,ready-made,0
89169,Tri-State,0
89170,self-defeating,0
89171,Globocnik's,0
89172,Troopers,1
89173,poseurs,0
89174,Maj.,0
89175,Tibetan,0
89176,Laurance,0
89177,sclerosis,0
89178,Hansen's,0
89179,portents,0
89180,Tuck,0
89181,lyriist,1
89182,Bartleby,0
89183,drove,0
89184,Blistered,0
89185,Spot,0
89186,sable,0
89187,Over,0
89188,Collector's,1
89189,Speakership,0
89190,dreadfully,1
89191,deficient,0
89192,Vehicles,0
89193,Shakespeare,0
89194,re-export,0
89195,jackbooted,1
89196,and,0
89197,Manley's,0
89198,hammered,1
89199,harrowed,1
89200,charts,0
89201,play-girl,0
89202,architect,0
89203,launchings,0
89204,regionally,1
89205,develops,0
89206,Antietam,0
89207,unarmed,0
89208,northwest,0
89209,Other,0
89210,started,0
89211,parochial,0
89212,answered,0
89213,choking,0
89214,Promazine,0
89215,onlookers,1
89216,1966,1
89217,fairgoers,0
89218,bemoan,0
89219,today's,0
89220,completed,0
89221,lobules,0
89222,fedora,0
89223,caloric,0
89224,exceedingly,1
89225,Artistic,0
89226,undeserved,0
89227,presage,0
89228,donor,0
89229,cornbread,0
89230,overworked,0
89231,sneaking,0
89232,non-freezing,1
89233,preferential,0
89234,sprays,0
89235,5/16'',1
89236,Kaddish,1
89237,French,0
89238,twentieth,0
89239,puncturing,0
89240,heterogeneous,0
89241,Scholar,0
89242,copra,0
89243,engine's,0
89244,stammered,1
89245,pax-ordo,0
89246,vocally,1
89247,clues,0
89248,ball,1
89249,chaise,0
89250,longsuffering,1
89251,Bulloch,1
89252,irregularity,1
89253,angelic,0
89254,differentiate,1
89255,Bleeker,1
89256,Floyd's,0
89257,near-Communists,1
89258,twenty-nine-foot-wide,1
89259,burn,0
89260,Equinox,0
89261,titer,0
89262,ideological,0
89263,vociferously,0
89264,Shirley,0
89265,unreassuringly,1
89266,Communication,1
89267,nailed,0
89268,solvating,0
89269,Groat,0
89270,arrangement,1
89271,listener,0
89272,mor,0
89273,crossings,1
89274,Rusty,0
89275,over-subscribed,0
89276,fps,0
89277,collector,1
89278,1581,0
89279,birefringence,0
89280,sergeant,0
89281,Scapin,0
89282,formative,0
89283,ij,0
89284,natural,0
89285,boxed,0
89286,exists,0
89287,"8,100",1
89288,Tamiris-Daniel,0
89289,guessing,1
89290,Criterion,0
89291,arable,0
89292,polyisocyanates,0
89293,guilty,0
89294,snags,0
89295,Korman,0
89296,not-ace,0
89297,gripped,1
89298,eugenic,0
89299,non-pathogenic,0
89300,bedridden,1
89301,Barth,0
89302,warmed-over,0
89303,pegged-down,1
89304,Lenin,0
89305,waterfall,1
89306,Seated,0
89307,capacitors,0
89308,subparagraph,0
89309,exclamations,0
89310,massive,1
89311,womb-to-tomb,0
89312,crooks,1
89313,Dallas-based,1
89314,Because,0
89315,onset,0
89316,courtesy,0
89317,offering,1
89318,cartoonists,1
89319,annum,1
89320,tissue,1
89321,Hearts,0
89322,abdominal,0
89323,Laredo,0
89324,fan's,0
89325,redistributed,0
89326,"$5,000",1
89327,Pebworth,0
89328,continually,1
89329,Abbe-Direct,1
89330,economy,0
89331,narrow,1
89332,family-oriented,0
89333,triad,0
89334,senders,0
89335,Boliou,0
89336,behaving,0
89337,McLauchlin,0
89338,uncomforted,0
89339,roughcast,0
89340,Artificer,0
89341,nonsingular,0
89342,"37,081",0
89343,Centrale,0
89344,stud,0
89345,monaural,0
89346,cunning,1
89347,campagna,0
89348,KCs,0
89349,Cunard's,0
89350,concretistic,0
89351,reliability,0
89352,rangy,0
89353,rivets,0
89354,Excellency,1
89355,portrays,0
89356,Hutchins',0
89357,base-runner,1
89358,translator,0
89359,measurably,0
89360,kinesthetic,0
89361,fatalists,0
89362,Seed,1
89363,Schoolmarm,1
89364,Agriculture's,0
89365,grapes,0
89366,captain's,0
89367,flushing,0
89368,comprises,0
89369,25.1%,0
89370,splurge,0
89371,misinterpreted,0
89372,Aylesbury,0
89373,guiltless,1
89374,Isaac,1
89375,Mts.,0
89376,"2,800,000",1
89377,care-free,1
89378,barrack,1
89379,assistance,1
89380,railroad,0
89381,daunt,0
89382,atrociously,0
89383,carbohydrate,0
89384,yodel,0
89385,Variety,0
89386,abstractedness,1
89387,emanating,0
89388,wherefores,0
89389,ban,0
89390,cellulose,1
89391,wrestlings,0
89392,Huston,0
89393,Expansion,0
89394,framer,0
89395,Stillwell,1
89396,Prisca,0
89397,early-morning,0
89398,Beaulieu,0
89399,Pearl,0
89400,Lehner,0
89401,anthropology,0
89402,burning,0
89403,Pincian,0
89404,Textile's,0
89405,gauntlet,0
89406,grandfather-father-to-son,0
89407,Forsythe,0
89408,liquid,0
89409,ocelot,0
89410,Potlatches,0
89411,signaled,0
89412,motions,0
89413,booking,1
89414,anomie,0
89415,meekest,1
89416,skillfully,1
89417,soothingly,1
89418,"CODE,DTF",0
89419,inscribed,0
89420,turmoil,0
89421,novelists,0
89422,advisement,0
89423,Moscone,0
89424,Nassau,1
89425,Glocester,0
89426,Gimpy,0
89427,relativistic,0
89428,supermarket,0
89429,angry,0
89430,tides,0
89431,Christ,0
89432,Initiating,0
89433,affiliation,1
89434,Radetzky,0
89435,Admitting,1
89436,respondents,0
89437,nightclubs,0
89438,crews,0
89439,Agrippa,1
89440,vocational-advancement,0
89441,Part,0
89442,R-Warren,1
89443,rehabilitations,0
89444,vastly,0
89445,storm,0
89446,murky,0
89447,frantic,0
89448,Strikes,0
89449,hid,0
89450,re-use,0
89451,Physicochemical,0
89452,Olson's,0
89453,forecasters,0
89454,seven-,0
89455,Medicale,0
89456,chord,0
89457,Osborne,0
89458,Principles,0
89459,culminating,0
89460,the,0
89461,builds,0
89462,Gigenza,0
89463,subtly,0
89464,segregating,0
89465,puddle,1
89466,Beneficiary,0
89467,desolate,0
89468,Wrath,0
89469,sting,0
89470,Fortress,1
89471,cancer,0
89472,'im,0
89473,Frenchman's,0
89474,jeopardizing,0
89475,Philharmonique,0
89476,uncommon,1
89477,Petipa-Tschaikowsky,0
89478,policy-oriented,0
89479,chap.,0
89480,valve,0
89481,Mythological,0
89482,instrumentals,0
89483,Owners,0
89484,Volta,0
89485,fixing,0
89486,tiers,0
89487,transmitting,1
89488,Leggett,1
89489,$90,0
89490,biologic,0
89491,bang,0
89492,Phyllis,1
89493,Bellman,1
89494,misbehavior,0
89495,banana,0
89496,inset,0
89497,Cranston,0
89498,pencils,0
89499,Betancourt,0
89500,Feverishly,0
89501,steppes,1
89502,vouchers,0
89503,classifying,1
89504,Improved,0
89505,dissemination,1
89506,predicted,0
89507,eutectic,0
89508,resent,0
89509,Flower,0
89510,Presidents,0
89511,158,0
89512,Puccini's,1
89513,Band,0
89514,euphoria,0
89515,Galapagos,0
89516,Bourcier,0
89517,Straightening,0
89518,3505o,0
89519,abstracts,0
89520,correctly,1
89521,Gullah,1
89522,wherewith,0
89523,lbs.,0
89524,retraced,0
89525,trailers,0
89526,Soignee,1
89527,regards,0
89528,officialdom,1
89529,Communisn,1
89530,processed,1
89531,$94,0
89532,afield,0
89533,similarly,0
89534,controlled,1
89535,lava,0
89536,accommodated,1
89537,meditation,0
89538,Emmerich,1
89539,Dryer,0
89540,Johnson's,0
89541,puissant,1
89542,cooperatives,1
89543,consenting,0
89544,Holes,0
89545,closed-door,1
89546,capacities,0
89547,generalization,0
89548,unnamed,1
89549,seldom,0
89550,cause,0
89551,roadhouse,0
89552,skull,1
89553,Assiniboine,1
89554,3/64'',1
89555,past-fantasy,0
89556,maitre,0
89557,Transition,0
89558,makeshift,0
89559,molds,0
89560,derogatory,0
89561,3-5,0
89562,Fog,0
89563,phonies,0
89564,attainment,1
89565,Notebooks,1
89566,phosphor,0
89567,Souci,0
89568,osteoporosis,0
89569,fairly,0
89570,Caribbean,1
89571,pickled,0
89572,rhinoceros,0
89573,strides,0
89574,tradesmen,0
89575,orientations,0
89576,querulous,0
89577,unities,0
89578,Centennial,1
89579,yea,0
89580,mixtures,0
89581,Redevelopment,0
89582,McCluskey,0
89583,sexual,0
89584,Employers,0
89585,sub-chiefdom,0
89586,Whipple,1
89587,push,0
89588,compulsively,0
89589,primitive,0
89590,Pool,1
89591,tung,0
89592,Psychology,0
89593,Nov.,0
89594,seasonally,1
89595,disobeyed,0
89596,fourth,0
89597,confidante,0
89598,mustached,0
89599,Rainier,0
89600,Shortly,0
89601,strengtened,0
89602,Aldridge,0
89603,Heinze,0
89604,McNair,0
89605,pale,0
89606,facets,0
89607,Dried,0
89608,Bells,1
89609,Microscopically,1
89610,expressionists,1
89611,bacon,0
89612,sub-zero,0
89613,337-degrees-C,1
89614,Andrena,0
89615,picketing,0
89616,offset,1
89617,Mackey,0
89618,tetrasodium,0
89619,week-end,1
89620,tidelands,0
89621,ruffles,1
89622,bare,0
89623,licensing,0
89624,choosing,1
89625,Culmone,0
89626,Belge,0
89627,Colossians,1
89628,encroached,0
89629,Chautauqua,0
89630,vacationing,0
89631,turning,0
89632,maximize,0
89633,spirit,0
89634,filberts,0
89635,Ahrens,0
89636,legally,1
89637,reborn,0
89638,sacraments,0
